#       # k              E            BS weight       TS weight
      1.6059345      0.0709848       0.0119846       0.0114853
      1.6099096      0.0706085       0.0124135       0.0117353
      1.6138847      0.0701567       0.0120901       0.0128897
      1.6178598      0.0696328       0.0133827       0.0125840
      1.6218349      0.0690404       0.0139040       0.0132110
      1.6258099      0.0683834       0.0139814       0.0144495
      1.6297850      0.0676654       0.0148529       0.0150687
      1.6337601      0.0668905       0.0158213       0.0157735
      1.6377352      0.0660626       0.0167272       0.0167307
      1.6417103      0.0651857       0.0177417       0.0177763
      1.6456854      0.0642635       0.0186091       0.0191721
      1.6496605      0.0633001       0.0195495       0.0207024
      1.6536355      0.0622993       0.0222775       0.0206544
      1.6576106      0.0612646       0.0213896       0.0244303
      1.6615857      0.0601997       0.0226730       0.0262378
      1.6655608      0.0591080       0.0288838       0.0233112
      1.6695359      0.0579927       0.0241541       0.0315034
      1.6735110      0.0568570       0.0252763       0.0340019
      1.6774861      0.0557036       0.0260220       0.0370098
      1.6814611      0.0545352       0.0271042       0.0397836
      1.6854362      0.0533544       0.0414538       0.0293582
      1.6894113      0.0521632       0.0455616       0.0292050
      1.6933864      0.0509637       0.0486697       0.0300424
      1.6973615      0.0497579       0.0516402       0.0309687
      1.7013366      0.0485472       0.0321927       0.0542258
      1.7053116      0.0473333       0.0328896       0.0572159
      1.7092867      0.0461175       0.0338108       0.0598271
      1.7132618      0.0449010       0.0346392       0.0623501
      1.7172369      0.0436849       0.0376821       0.0624565
      1.7212120      0.0424703       0.0366181       0.0664524
      1.7251871      0.0412582       0.0686047       0.0371709
      1.7291622      0.0400495       0.0702489       0.0380008
      1.7331372      0.0388452       0.0716743       0.0388191
      1.7371123      0.0376461       0.0727079       0.0398039
      1.7410874      0.0364531       0.0403422       0.0739705
      1.7450625      0.0352672       0.0739178       0.0419891
      1.7490376      0.0340893       0.0756542       0.0416527
      1.7530127      0.0329203       0.0424378       0.0760885
      1.7569878      0.0317613       0.0669034       0.0526762
      1.7609628      0.0306131       0.0771170       0.0433641
      1.7649379      0.0294769       0.0445661       0.0766790
      1.7689130      0.0283536       0.0762331       0.0456526
      1.7728881      0.0272444       0.0454439       0.0769720
      1.7768632      0.0261503       0.0463727       0.0764753
      1.7808383      0.0250725       0.0761630       0.0470308
      1.7848134      0.0240121       0.0761794       0.0472841
      1.7887884      0.0229702       0.0477215       0.0759458
      1.7927635      0.0219479       0.0735026       0.0503111
      1.7967386      0.0209465       0.0746932       0.0492175
      1.8007137      0.0199672       0.0624604       0.0615052
      1.8046888      0.0190110       0.0740935       0.0498912
      1.8086639      0.0180792       0.0505005       0.0734732
      1.8126390      0.0171730       0.0706581       0.0532796
      1.8166140      0.0162934       0.0715174       0.0523639
      1.8205891      0.0154416       0.0705322       0.0532762
      1.8245642      0.0146187       0.0647226       0.0589998
      1.8285393      0.0138259       0.0550684       0.0685583
      1.8325144      0.0130642       0.0655812       0.0579426
      1.8364895      0.0123347       0.0557325       0.0676835
      1.8404646      0.0116383       0.0558415       0.0674642
      1.8444396      0.0109761       0.0565845       0.0666099
      1.8484147      0.0103490       0.0669318       0.0561522
      1.8523898      0.0097578       0.0559109       0.0670647
      1.8563649      0.0092035       0.0654456       0.0574251
      1.8603400      0.0086869       0.0647823       0.0579878
      1.8643151      0.0082087       0.0579600       0.0647148
      1.8682902      0.0077696       0.0636783       0.0589072
      1.8722652      0.0073703       0.0593609       0.0631421
      1.8762403      0.0070114       0.0582902       0.0641376
      1.8802154      0.0066934       0.0626501       0.0597103
      1.8841905      0.0064168       0.0602582       0.0620432
      1.8881656      0.0061821       0.0625286       0.0597222
      1.8921407      0.0059895       0.0607405       0.0614685
      1.8961157      0.0058394       0.0605519       0.0616245
      1.9000908      0.0057321       0.0610842       0.0610687
      1.9040659      0.0056676       0.0609735       0.0611652
      1.9080410      0.0056461       0.0610670       0.0610670
 
      0.0000000      0.0124946       0.0729843       0.0729843
      0.0039751      0.0125155       0.0729179       0.0730513
      0.0079502      0.0125782       0.0729770       0.0729935
      0.0119253      0.0126826       0.0732040       0.0727687
      0.0159003      0.0128285       0.0727555       0.0732202
      0.0198754      0.0130156       0.0710607       0.0749185
      0.0238505      0.0132438       0.0720567       0.0739261
      0.0278256      0.0135126       0.0720900       0.0738964
      0.0318007      0.0138215       0.0753584       0.0706311
      0.0357758      0.0141702       0.0747201       0.0712715
      0.0397509      0.0145581       0.0709562       0.0750360
      0.0437259      0.0149846       0.0710190       0.0749716
      0.0477010      0.0154489       0.0752301       0.0707561
      0.0516761      0.0159505       0.0684071       0.0775711
      0.0556512      0.0164884       0.0754355       0.0705300
      0.0596263      0.0170620       0.0712026       0.0747445
      0.0636014      0.0176703       0.0780221       0.0678997
      0.0675765      0.0183124       0.0676043       0.0782840
      0.0715515      0.0189874       0.0675834       0.0782618
      0.0755266      0.0196942       0.0661727       0.0796181
      0.0795017      0.0204319       0.0792446       0.0664787
      0.0834768      0.0211993       0.0774974       0.0681430
      0.0874519      0.0219953       0.0662798       0.0792602
      0.0914270      0.0228188       0.0816846       0.0637351
      0.0954021      0.0236687       0.0813230       0.0639536
      0.0993771      0.0245438       0.0822811       0.0628264
      0.1033522      0.0254428       0.0640326       0.0808765
      0.1073273      0.0263645       0.0819493       0.0627284
      0.1113024      0.0273078       0.0641285       0.0802806
      0.1152775      0.0282714       0.0620856       0.0820133
      0.1192526      0.0292539       0.0745085       0.0692337
      0.1232276      0.0302543       0.0828750       0.0604585
      0.1272027      0.0312712       0.0822862       0.0605810
      0.1311778      0.0323034       0.0831151       0.0592219
      0.1351529      0.0333496       0.0587250       0.0830114
      0.1391280      0.0344086       0.0828806       0.0581775
      0.1431031      0.0354793       0.0574831       0.0828114
      0.1470782      0.0365603       0.0818873       0.0575506
      0.1510532      0.0376506       0.0823469       0.0561331
      0.1550283      0.0387489       0.0817950       0.0556172
      0.1590034      0.0398540       0.0549651       0.0812611
      0.1629785      0.0409650       0.0543214       0.0805918
      0.1669536      0.0420806       0.0797767       0.0536883
      0.1709287      0.0431997       0.0530483       0.0788252
      0.1749038      0.0443212       0.0522578       0.0778737
      0.1788788      0.0454442       0.0767077       0.0515252
      0.1828539      0.0465675       0.0753926       0.0507800
      0.1868290      0.0476901       0.0515479       0.0723993
      0.1908041      0.0488109       0.0715526       0.0500027
      0.1947792      0.0499289       0.0706105       0.0483876
      0.1987543      0.0510429       0.0475763       0.0687026
      0.2027294      0.0521518       0.0667086       0.0466959
      0.2067044      0.0532546       0.0605303       0.0498541
      0.2106795      0.0543498       0.0623014       0.0449302
      0.2146546      0.0554364       0.0437809       0.0601811
      0.2186297      0.0565129       0.0431276       0.0574669
      0.2226048      0.0575778       0.0419405       0.0552104
      0.2265799      0.0586295       0.0522197       0.0414352
      0.2305550      0.0596664       0.0500867       0.0400454
      0.2345300      0.0606865       0.0390023       0.0476061
      0.2385051      0.0616880       0.0377802       0.0453307
      0.2424802      0.0626686       0.0427551       0.0369101
      0.2464553      0.0636260       0.0403294       0.0359671
      0.2504304      0.0645578       0.0347340       0.0382936
      0.2544055      0.0654614       0.0337912       0.0360884
      0.2583806      0.0663340       0.0327743       0.0340963
      0.2623556      0.0671726       0.0316443       0.0323719
      0.2663307      0.0679744       0.0308948       0.0304341
      0.2703058      0.0687361       0.0294507       0.0293685
      0.2742809      0.0694546       0.0282481       0.0282463
      0.2782560      0.0701265       0.0271295       0.0272307
      0.2822311      0.0707486       0.0263436       0.0260766
      0.2862062      0.0713177       0.0256238       0.0250529
      0.2901812      0.0718304       0.0249730       0.0241580
      0.2941563      0.0722835       0.0234309       0.0243533
      0.2981314      0.0726740       0.0228764       0.0237606
      0.3021065      0.0729990       0.0225019       0.0231887
      0.3060816      0.0732556       0.0227074       0.0222394
      0.3100567      0.0734415       0.0220529       0.0223556
